time	V(p001)
	1.397574e+003	9.157104e+001
	1.397576e+003	9.157108e+001
	1.397578e+003	9.157112e+001
	1.397580e+003	9.157116e+001
	1.397582e+003	9.157120e+001
	1.397584e+003	9.157123e+001
	1.397586e+003	9.157127e+001
	1.397669e+003	9.157304e+001
	1.397671e+003	9.157306e+001
	1.397672e+003	9.157308e+001
	1.397672e+003	9.157309e+001
	1.397672e+003	9.157310e+001
	1.397673e+003	9.157310e+001
	1.397673e+003	9.157311e+001
	1.397673e+003	9.157311e+001
	1.397674e+003	9.157312e+001
	1.397674e+003	9.157313e+001
	1.397676e+003	9.157318e+001
	1.397721e+003	9.157413e+001
	1.397750e+003	9.157473e+001
	1.397908e+003	9.157804e+001
	1.397916e+003	9.157822e+001
	1.397922e+003	9.157834e+001
	1.397928e+003	9.157846e+001
	1.397934e+003	9.157858e+001
	1.397939e+003	9.157870e+001
	1.397945e+003	9.157882e+001
	1.397951e+003	9.157894e+001
	1.397956e+003	9.157906e+001
	1.397980e+003	9.157956e+001
	1.397981e+003	9.157957e+001
	1.397982e+003	9.157960e+001
	1.397982e+003	9.157961e+001
	1.397983e+003	9.157962e+001
	1.397984e+003	9.157964e+001
	1.397987e+003	9.157970e+001
	1.398023e+003	9.158046e+001
	1.398069e+003	9.158143e+001
	1.398164e+003	9.158341e+001
	1.398166e+003	9.158347e+001
	1.398167e+003	9.158348e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158350e+001
	1.398168e+003	9.158351e+001
	1.398169e+003	9.158351e+001
	1.398169e+003	9.158353e+001
	1.398170e+003	9.158356e+001
	1.398173e+003	9.158361e+001
	1.398269e+003	9.158562e+001
	1.398272e+003	9.158568e+001
	1.398280e+003	9.158586e+001
	1.398295e+003	9.158617e+001
	1.398297e+003	9.158621e+001
	1.398297e+003	9.158621e+001
	1.398298e+003	9.158622e+001
	1.398298e+003	9.158624e+001
	1.398299e+003	9.158626e+001
	1.398300e+003	9.158627e+001
	1.398300e+003	9.158627e+001
	1.398300e+003	9.158628e+001
	1.398301e+003	9.158630e+001
	1.398302e+003	9.158632e+001
	1.398305e+003	9.158637e+001
	1.398508e+003	9.159064e+001
	1.398510e+003	9.159068e+001
	1.398512e+003	9.159072e+001
	1.398521e+003	9.159090e+001
	1.398525e+003	9.159100e+001
	1.398526e+003	9.159100e+001
	1.398526e+003	9.159101e+001
	1.398526e+003	9.159101e+001
	1.398526e+003	9.159101e+001
	1.398526e+003	9.159101e+001
	1.398526e+003	9.159102e+001
	1.398526e+003	9.159102e+001
	1.398527e+003	9.159103e+001
	1.398527e+003	9.159104e+001
	1.398527e+003	9.159104e+001
	1.398527e+003	9.159104e+001
	1.398528e+003	9.159105e+001
	1.398528e+003	9.159106e+001
	1.398529e+003	9.159106e+001
	1.398530e+003	9.159109e+001
	1.398532e+003	9.159115e+001
	1.398626e+003	9.159311e+001
	1.398695e+003	9.159456e+001
	1.398705e+003	9.159476e+001
	1.398706e+003	9.159479e+001
	1.398707e+003	9.159481e+001
	1.398708e+003	9.159483e+001
	1.398713e+003	9.159492e+001
	1.398831e+003	9.159742e+001
	1.398879e+003	9.159841e+001
	1.398910e+003	9.159907e+001
	1.398918e+003	9.159923e+001
	1.398978e+003	9.160049e+001
	1.398981e+003	9.160056e+001
	1.398989e+003	9.160074e+001
	1.399018e+003	9.160134e+001
	1.399022e+003	9.160142e+001
	1.399028e+003	9.160155e+001
	1.399031e+003	9.160160e+001
	1.399032e+003	9.160162e+001
	1.399032e+003	9.160162e+001
	1.399032e+003	9.160164e+001
	1.399034e+003	9.160166e+001
	1.399036e+003	9.160172e+001
	1.399041e+003	9.160182e+001
	1.399060e+003	9.160221e+001
	1.399094e+003	9.160292e+001
	1.399095e+003	9.160294e+001
	1.399095e+003	9.160296e+001
	1.399096e+003	9.160296e+001
	1.399096e+003	9.160296e+001
	1.399096e+003	9.160296e+001
	1.399096e+003	9.160296e+001
	1.399096e+003	9.160296e+001
	1.399096e+003	9.160297e+001
	1.399096e+003	9.160297e+001
	1.399096e+003	9.160297e+001
	1.399097e+003	9.160299e+001
	1.399098e+003	9.160301e+001
	1.399101e+003	9.160307e+001
	1.399101e+003	9.160308e+001
	1.399102e+003	9.160309e+001
	1.399102e+003	9.160310e+001
	1.399104e+003	9.160313e+001
	1.399106e+003	9.160318e+001
	1.399111e+003	9.160329e+001
	1.399125e+003	9.160358e+001
	1.399127e+003	9.160362e+001
	1.399128e+003	9.160363e+001
	1.399129e+003	9.160366e+001
	1.399141e+003	9.160390e+001
	1.399190e+003	9.160493e+001
	1.399230e+003	9.160577e+001
	1.399231e+003	9.160580e+001
	1.399232e+003	9.160581e+001
	1.399233e+003	9.160584e+001
	1.399250e+003	9.160621e+001
	1.399310e+003	9.160747e+001
	1.399339e+003	9.160807e+001
	1.399379e+003	9.160890e+001
	1.399381e+003	9.160895e+001
	1.399385e+003	9.160903e+001
	1.399481e+003	9.161105e+001
	1.399520e+003	9.161186e+001
	1.399528e+003	9.161201e+001
	1.399579e+003	9.161309e+001
	1.399581e+003	9.161314e+001
	1.399582e+003	9.161316e+001
	1.399582e+003	9.161316e+001
	1.399582e+003	9.161317e+001
	1.399583e+003	9.161318e+001
	1.399584e+003	9.161320e+001
	1.399587e+003	9.161326e+001
	1.399587e+003	9.161327e+001
	1.399588e+003	9.161328e+001
	1.399590e+003	9.161332e+001
	1.399592e+003	9.161337e+001
	1.399627e+003	9.161411e+001
	1.399795e+003	9.161761e+001
	1.399797e+003	9.161766e+001
	1.399798e+003	9.161769e+001
	1.399801e+003	9.161775e+001
	1.399805e+003	9.161783e+001
	1.399859e+003	9.161896e+001
	1.400015e+003	9.162223e+001
	1.400059e+003	9.162315e+001
	1.400094e+003	9.162388e+001
	1.400104e+003	9.162409e+001
	1.400105e+003	9.162411e+001
	1.400106e+003	9.162414e+001
	1.400107e+003	9.162416e+001
	1.400110e+003	9.162421e+001
	1.400214e+003	9.162639e+001
	1.400232e+003	9.162678e+001
	1.400293e+003	9.162804e+001
	1.400293e+003	9.162806e+001
	1.400294e+003	9.162807e+001
	1.400296e+003	9.162811e+001
	1.400303e+003	9.162827e+001
	1.400305e+003	9.162830e+001
	1.400305e+003	9.162831e+001
	1.400307e+003	9.162833e+001
	1.400307e+003	9.162836e+001
	1.400309e+003	9.162838e+001
	1.400312e+003	9.162845e+001
	1.400316e+003	9.162854e+001
	1.400317e+003	9.162855e+001
	1.400319e+003	9.162859e+001
	1.400326e+003	9.162875e+001
	1.400407e+003	9.163045e+001
	1.400408e+003	9.163046e+001
	1.400410e+003	9.163049e+001
	1.400412e+003	9.163055e+001
	1.400417e+003	9.163065e+001
	1.400463e+003	9.163161e+001
	1.400465e+003	9.163165e+001
	1.400494e+003	9.163226e+001
	1.400500e+003	9.163239e+001
	1.400576e+003	9.163399e+001
	1.400578e+003	9.163401e+001
	1.400579e+003	9.163403e+001
	1.400582e+003	9.163411e+001
	1.400597e+003	9.163442e+001
	1.400716e+003	9.163691e+001
	1.400732e+003	9.163724e+001
	1.400748e+003	9.163758e+001
	1.400758e+003	9.163779e+001
	1.400760e+003	9.163783e+001
	1.400761e+003	9.163786e+001
	1.400793e+003	9.163851e+001
	1.400801e+003	9.163869e+001
	1.400855e+003	9.163982e+001
	1.400863e+003	9.163998e+001
	1.400871e+003	9.164014e+001
	1.400878e+003	9.164030e+001
	1.400886e+003	9.164046e+001
	1.400894e+003	9.164062e+001
	1.400901e+003	9.164078e+001
	1.400909e+003	9.164095e+001
	1.400934e+003	9.164147e+001
	1.400938e+003	9.164155e+001
	1.400953e+003	9.164186e+001
	1.400981e+003	9.164246e+001
	1.400983e+003	9.164249e+001
	1.400983e+003	9.164249e+001
	1.400983e+003	9.164250e+001
	1.400984e+003	9.164251e+001
	1.400985e+003	9.164255e+001
	1.400993e+003	9.164270e+001
	1.401036e+003	9.164361e+001
	1.401040e+003	9.164368e+001
	1.401042e+003	9.164372e+001
	1.401042e+003	9.164373e+001
	1.401042e+003	9.164373e+001
	1.401042e+003	9.164374e+001
	1.401042e+003	9.164375e+001
	1.401043e+003	9.164375e+001
	1.401044e+003	9.164378e+001
	1.401052e+003	9.164394e+001
	1.401151e+003	9.164600e+001
	1.401228e+003	9.164763e+001
	1.401267e+003	9.164844e+001
	1.401281e+003	9.164873e+001
	1.401285e+003	9.164881e+001
	1.401289e+003	9.164890e+001
	1.401293e+003	9.164898e+001
	1.401297e+003	9.164907e+001
	1.401301e+003	9.164915e+001
	1.401305e+003	9.164924e+001
	1.401309e+003	9.164932e+001
	1.401310e+003	9.164935e+001
	1.401310e+003	9.164935e+001
	1.401313e+003	9.164941e+001
	1.401336e+003	9.164988e+001
	1.401463e+003	9.165254e+001
	1.401469e+003	9.165266e+001
	1.401471e+003	9.165271e+001
	1.401487e+003	9.165305e+001
	1.401509e+003	9.165350e+001
	1.401514e+003	9.165359e+001
	1.401527e+003	9.165388e+001
	1.401528e+003	9.165390e+001
	1.401529e+003	9.165392e+001
	1.401530e+003	9.165395e+001
	1.401531e+003	9.165395e+001
	1.401531e+003	9.165397e+001
	1.401532e+003	9.165399e+001
	1.401534e+003	9.165401e+001
	1.401541e+003	9.165417e+001
	1.401582e+003	9.165504e+001
	1.401585e+003	9.165509e+001
	1.401587e+003	9.165513e+001
	1.401588e+003	9.165514e+001
	1.401589e+003	9.165518e+001
	1.401609e+003	9.165559e+001
	1.401611e+003	9.165564e+001
	1.401614e+003	9.165570e+001
	1.401617e+003	9.165576e+001
	1.401619e+003	9.165581e+001
	1.401622e+003	9.165587e+001
	1.401625e+003	9.165592e+001
	1.401627e+003	9.165598e+001
	1.401717e+003	9.165786e+001
	1.401721e+003	9.165794e+001
	1.401726e+003	9.165805e+001
	1.401731e+003	9.165815e+001
	1.401737e+003	9.165826e+001
	1.401742e+003	9.165837e+001
	1.401747e+003	9.165848e+001
	1.401752e+003	9.165859e+001
	1.401757e+003	9.165870e+001
	1.401786e+003	9.165929e+001
	1.401862e+003	9.166089e+001
	1.401877e+003	9.166119e+001
	1.401880e+003	9.166127e+001
	1.401883e+003	9.166132e+001
	1.401885e+003	9.166136e+001
	1.401887e+003	9.166141e+001
	1.401889e+003	9.166145e+001
	1.401891e+003	9.166150e+001
	1.401893e+003	9.166154e+001
	1.401895e+003	9.166158e+001
	1.401953e+003	9.166279e+001
	1.401990e+003	9.166357e+001
	1.402014e+003	9.166407e+001
	1.402053e+003	9.166488e+001
	1.402168e+003	9.166728e+001
	1.402170e+003	9.166731e+001
	1.402170e+003	9.166733e+001
	1.402171e+003	9.166734e+001
	1.402172e+003	9.166737e+001
	1.402201e+003	9.166798e+001
	1.402204e+003	9.166803e+001
	1.402210e+003	9.166816e+001
	1.402214e+003	9.166825e+001
	1.402215e+003	9.166827e+001
	1.402217e+003	9.166830e+001
	1.402219e+003	9.166835e+001
	1.402233e+003	9.166864e+001
	1.402247e+003	9.166892e+001
	1.402255e+003	9.166910e+001
	1.402263e+003	9.166928e+001
	1.402272e+003	9.166945e+001
	1.402280e+003	9.166963e+001
	1.402289e+003	9.166980e+001
	1.402297e+003	9.166998e+001
	1.402305e+003	9.167015e+001
	1.402350e+003	9.167109e+001
	1.402404e+003	9.167222e+001
	1.402428e+003	9.167271e+001
	1.402432e+003	9.167279e+001
	1.402435e+003	9.167287e+001
	1.402439e+003	9.167296e+001
	1.402443e+003	9.167304e+001
	1.402447e+003	9.167312e+001
	1.402451e+003	9.167320e+001
	1.402455e+003	9.167328e+001
	1.402459e+003	9.167336e+001
	1.402504e+003	9.167431e+001
	1.402582e+003	9.167593e+001
	1.402595e+003	9.167622e+001
	1.402672e+003	9.167780e+001
	1.402674e+003	9.167786e+001
	1.402675e+003	9.167788e+001
	1.402676e+003	9.167789e+001
	1.402677e+003	9.167792e+001
	1.402973e+003	9.168411e+001
	1.402983e+003	9.168432e+001
	1.402985e+003	9.168435e+001
	1.402985e+003	9.168436e+001
	1.402986e+003	9.168436e+001
	1.402986e+003	9.168437e+001
	1.402987e+003	9.168439e+001
	1.402988e+003	9.168441e+001
	1.402989e+003	9.168443e+001
	1.402990e+003	9.168445e+001
	1.402991e+003	9.168448e+001
	1.402992e+003	9.168450e+001
	1.402993e+003	9.168452e+001
	1.402994e+003	9.168454e+001
	1.402995e+003	9.168456e+001
	1.403031e+003	9.168531e+001
	1.403038e+003	9.168547e+001
	1.403117e+003	9.168711e+001
	1.403120e+003	9.168717e+001
	1.403123e+003	9.168722e+001
	1.403125e+003	9.168728e+001
	1.403128e+003	9.168734e+001
	1.403131e+003	9.168739e+001
	1.403133e+003	9.168745e+001
	1.403136e+003	9.168751e+001
	1.403343e+003	9.169184e+001
	1.403363e+003	9.169225e+001
	1.403365e+003	9.169229e+001
	1.403366e+003	9.169230e+001
	1.403367e+003	9.169233e+001
	1.403369e+003	9.169238e+001
	1.403370e+003	9.169239e+001
	1.403370e+003	9.169240e+001
	1.403370e+003	9.169240e+001
	1.403370e+003	9.169240e+001
	1.403370e+003	9.169241e+001
	1.403370e+003	9.169241e+001
	1.403371e+003	9.169241e+001
	1.403371e+003	9.169241e+001
	1.403371e+003	9.169241e+001
	1.403371e+003	9.169241e+001
	1.403371e+003	9.169241e+001
	1.403371e+003	9.169242e+001
	1.403372e+003	9.169243e+001
	1.403376e+003	9.169251e+001
	1.403392e+003	9.169285e+001
	1.403401e+003	9.169304e+001
	1.403403e+003	9.169308e+001
	1.403420e+003	9.169344e+001
	1.403475e+003	9.169458e+001
	1.403542e+003	9.169598e+001
	1.403546e+003	9.169607e+001
	1.403551e+003	9.169617e+001
	1.403552e+003	9.169620e+001
	1.403564e+003	9.169644e+001
	1.403568e+003	9.169653e+001
	1.403570e+003	9.169657e+001
	1.403570e+003	9.169657e+001
	1.403570e+003	9.169658e+001
	1.403571e+003	9.169659e+001
	1.403572e+003	9.169662e+001
	1.403575e+003	9.169667e+001
	1.403610e+003	9.169740e+001
	1.403613e+003	9.169746e+001
	1.403617e+003	9.169755e+001
	1.403696e+003	9.169920e+001
	1.403709e+003	9.169946e+001
	1.403847e+003	9.170235e+001
	1.403900e+003	9.170345e+001
	1.403941e+003	9.170432e+001
	1.404065e+003	9.170689e+001
	1.404136e+003	9.170838e+001
	1.404182e+003	9.170935e+001
	1.404185e+003	9.170941e+001
	1.404187e+003	9.170944e+001
	1.404188e+003	9.170946e+001
	1.404189e+003	9.170949e+001
	1.404191e+003	9.170953e+001
	1.404198e+003	9.170967e+001
	1.404205e+003	9.170982e+001
	1.404284e+003	9.171146e+001
	1.404418e+003	9.171426e+001
	1.404443e+003	9.171478e+001
	1.404444e+003	9.171481e+001
	1.404445e+003	9.171482e+001
	1.404446e+003	9.171485e+001
	1.404449e+003	9.171490e+001
	1.404454e+003	9.171500e+001
	1.404482e+003	9.171561e+001
	1.404491e+003	9.171579e+001
	1.404581e+003	9.171767e+001
	1.404700e+003	9.172014e+001
	1.404704e+003	9.172023e+001
	1.404708e+003	9.172031e+001
	1.404715e+003	9.172046e+001
	1.404806e+003	9.172237e+001
	1.404864e+003	9.172356e+001
	1.404868e+003	9.172364e+001
	1.404893e+003	9.172416e+001
	1.405110e+003	9.172870e+001
	1.405220e+003	9.173099e+001
	1.405225e+003	9.173108e+001
	1.405228e+003	9.173116e+001
	1.405237e+003	9.173134e+001
	1.405244e+003	9.173149e+001
	1.405251e+003	9.173163e+001
	1.405258e+003	9.173178e+001
	1.405265e+003	9.173192e+001
	1.405272e+003	9.173207e+001
	1.405279e+003	9.173221e+001
	1.405286e+003	9.173235e+001
	1.405292e+003	9.173248e+001
	1.405295e+003	9.173254e+001
	1.405295e+003	9.173255e+001
	1.405295e+003	9.173255e+001
	1.405295e+003	9.173256e+001
	1.405295e+003	9.173256e+001
	1.405296e+003	9.173256e+001
	1.405296e+003	9.173256e+001
	1.405296e+003	9.173256e+001
	1.405296e+003	9.173257e+001
	1.405297e+003	9.173258e+001
	1.405297e+003	9.173259e+001
	1.405297e+003	9.173260e+001
	1.405298e+003	9.173260e+001
	1.405299e+003	9.173264e+001
	1.405299e+003	9.173264e+001
	1.405300e+003	9.173264e+001
	1.405300e+003	9.173264e+001
	1.405300e+003	9.173264e+001
	1.405300e+003	9.173265e+001
	1.405300e+003	9.173265e+001
	1.405300e+003	9.173266e+001
	1.405301e+003	9.173267e+001
	1.405302e+003	9.173270e+001
	1.405310e+003	9.173286e+001
	1.405347e+003	9.173363e+001
	1.405349e+003	9.173368e+001
	1.405351e+003	9.173370e+001
	1.405598e+003	9.173886e+001
	1.405637e+003	9.173967e+001
	1.405639e+003	9.173972e+001
	1.405643e+003	9.173979e+001
	1.405648e+003	9.173990e+001
	1.405649e+003	9.173993e+001
	1.405651e+003	9.173997e+001
	1.405717e+003	9.174135e+001
	1.405756e+003	9.174216e+001
	1.405826e+003	9.174361e+001
	1.405970e+003	9.174661e+001
	1.405976e+003	9.174674e+001
	1.405994e+003	9.174710e+001
	1.406051e+003	9.174830e+001
	1.406066e+003	9.174860e+001
	1.406066e+003	9.174861e+001
	1.406068e+003	9.174865e+001
	1.406155e+003	9.175047e+001
	1.406199e+003	9.175138e+001
	1.406234e+003	9.175211e+001
	1.406265e+003	9.175276e+001
	1.406268e+003	9.175282e+001
	1.406282e+003	9.175310e+001
	1.406340e+003	9.175431e+001
	1.406341e+003	9.175433e+001
	1.406341e+003	9.175433e+001
	1.406342e+003	9.175435e+001
	1.406412e+003	9.175581e+001
	1.406412e+003	9.175582e+001
	1.406414e+003	9.175585e+001
	1.406416e+003	9.175591e+001
	1.406435e+003	9.175629e+001
	1.406471e+003	9.175705e+001
	1.406474e+003	9.175711e+001
	1.406476e+003	9.175714e+001
	1.406478e+003	9.175718e+001
	1.406547e+003	9.175861e+001
	1.406554e+003	9.175877e+001
	1.406584e+003	9.175939e+001
	1.406586e+003	9.175943e+001
	1.406588e+003	9.175948e+001
	1.406593e+003	9.175957e+001
	1.406593e+003	9.175959e+001
	1.406594e+003	9.175960e+001
	1.406595e+003	9.175963e+001
	1.406598e+003	9.175967e+001
	1.406611e+003	9.175996e+001
	1.406613e+003	9.175999e+001
	1.406614e+003	9.176001e+001
	1.406617e+003	9.176009e+001
	1.406626e+003	9.176027e+001
	1.406630e+003	9.176036e+001
	1.406634e+003	9.176045e+001
	1.406638e+003	9.176053e+001
	1.406642e+003	9.176062e+001
	1.406647e+003	9.176070e+001
	1.406651e+003	9.176078e+001
	1.406655e+003	9.176086e+001
	1.406656e+003	9.176089e+001
	1.406657e+003	9.176090e+001
	1.406657e+003	9.176091e+001
	1.406658e+003	9.176093e+001
	1.406659e+003	9.176096e+001
	1.406666e+003	9.176111e+001
	1.406738e+003	9.176259e+001
	1.406755e+003	9.176295e+001
	1.406881e+003	9.176558e+001
	1.406887e+003	9.176570e+001
	1.406904e+003	9.176607e+001
	1.406933e+003	9.176666e+001
	1.406964e+003	9.176731e+001
	1.406972e+003	9.176747e+001
	1.407002e+003	9.176809e+001
	1.407062e+003	9.176934e+001
	1.407063e+003	9.176936e+001
	1.407067e+003	9.176944e+001
	1.407113e+003	9.177040e+001
	1.407229e+003	9.177282e+001
	1.407231e+003	9.177285e+001
	1.407233e+003	9.177289e+001
	1.407323e+003	9.177477e+001
	1.407347e+003	9.177527e+001
	1.407452e+003	9.177745e+001
	1.407455e+003	9.177751e+001
	1.407457e+003	9.177756e+001
	1.407460e+003	9.177762e+001
	1.407463e+003	9.177768e+001
	1.407465e+003	9.177773e+001
	1.407468e+003	9.177779e+001
	1.407471e+003	9.177784e+001
	1.407531e+003	9.177909e+001
	1.407551e+003	9.177951e+001
	1.407553e+003	9.177955e+001
	1.407580e+003	9.178012e+001
	1.407620e+003	9.178095e+001
	1.407639e+003	9.178134e+001
	1.407642e+003	9.178141e+001
	1.407646e+003	9.178149e+001
	1.407691e+003	9.178242e+001
	1.407694e+003	9.178248e+001
	1.407696e+003	9.178253e+001
	1.407699e+003	9.178259e+001
	1.407702e+003	9.178264e+001
	1.407704e+003	9.178270e+001
	1.407707e+003	9.178276e+001
	1.407710e+003	9.178281e+001
	1.407754e+003	9.178372e+001
	1.407954e+003	9.178788e+001
	1.407955e+003	9.178791e+001
	1.407956e+003	9.178793e+001
	1.407957e+003	9.178795e+001
	1.408014e+003	9.178915e+001
	1.408038e+003	9.178964e+001
	1.408047e+003	9.178983e+001
	1.408049e+003	9.178986e+001
	1.408052e+003	9.178992e+001
	1.408054e+003	9.178997e+001
	1.408057e+003	9.179003e+001
	1.408060e+003	9.179008e+001
	1.408062e+003	9.179014e+001
	1.408065e+003	9.179020e+001
	1.408068e+003	9.179025e+001
	1.408135e+003	9.179166e+001
	1.408254e+003	9.179412e+001
	1.408255e+003	9.179415e+001
	1.408255e+003	9.179415e+001
	1.408256e+003	9.179417e+001
	1.408257e+003	9.179420e+001
	1.408260e+003	9.179424e+001
	1.408277e+003	9.179460e+001
	1.408304e+003	9.179517e+001
	1.408344e+003	9.179601e+001
	1.408356e+003	9.179624e+001
	1.408363e+003	9.179639e+001
	1.408612e+003	9.180156e+001
	1.408678e+003	9.180294e+001
	1.408692e+003	9.180322e+001
	1.408707e+003	9.180354e+001
	1.408731e+003	9.180403e+001
	1.408796e+003	9.180538e+001
	1.408809e+003	9.180566e+001
	1.408816e+003	9.180579e+001
	1.408817e+003	9.180582e+001
	1.408818e+003	9.180584e+001
	1.408821e+003	9.180591e+001
	1.408822e+003	9.180593e+001
	1.408823e+003	9.180595e+001
	1.408824e+003	9.180598e+001
	1.408829e+003	9.180607e+001
	1.408836e+003	9.180622e+001
	1.408986e+003	9.180933e+001
	1.409054e+003	9.181074e+001
	1.409065e+003	9.181097e+001
	1.409066e+003	9.181099e+001
	1.409070e+003	9.181107e+001
	1.409129e+003	9.181230e+001
	1.409137e+003	9.181246e+001
	1.409207e+003	9.181391e+001
	1.409228e+003	9.181435e+001
	1.409267e+003	9.181516e+001
	1.409270e+003	9.181522e+001
	1.409271e+003	9.181525e+001
	1.409271e+003	9.181526e+001
	1.409271e+003	9.181526e+001
	1.409272e+003	9.181526e+001
	1.409272e+003	9.181526e+001
	1.409272e+003	9.181526e+001
	1.409272e+003	9.181526e+001
	1.409272e+003	9.181526e+001
	1.409272e+003	9.181527e+001
	1.409273e+003	9.181528e+001
	1.409274e+003	9.181531e+001
	1.409277e+003	9.181536e+001
	1.409420e+003	9.181834e+001
	1.409459e+003	9.181915e+001
	1.409473e+003	9.181944e+001
	1.409529e+003	9.182060e+001
	1.409530e+003	9.182063e+001
	1.409534e+003	9.182070e+001
	1.409559e+003	9.182122e+001
	1.409560e+003	9.182125e+001
	1.409562e+003	9.182129e+001
	1.409573e+003	9.182153e+001
	1.409687e+003	9.182388e+001
	1.409688e+003	9.182391e+001
	1.409689e+003	9.182391e+001
	1.409689e+003	9.182392e+001
	1.409689e+003	9.182392e+001
	1.409689e+003	9.182393e+001
	1.409690e+003	9.182394e+001
	1.409691e+003	9.182397e+001
	1.409743e+003	9.182504e+001
	1.409752e+003	9.182523e+001
	1.409978e+003	9.182992e+001
	1.409979e+003	9.182995e+001
	1.409980e+003	9.182996e+001
	1.409981e+003	9.182999e+001
	1.409982e+003	9.182999e+001
	1.409982e+003	9.183000e+001
	1.409982e+003	9.183000e+001
	1.409982e+003	9.183001e+001
	1.409983e+003	9.183002e+001
	1.409984e+003	9.183004e+001
	1.409985e+003	9.183005e+001
	1.409985e+003	9.183007e+001
	1.409986e+003	9.183009e+001
	1.409987e+003	9.183010e+001
	1.409988e+003	9.183012e+001
	1.409989e+003	9.183014e+001
	1.409996e+003	9.183029e+001
	1.410016e+003	9.183071e+001
	1.410017e+003	9.183073e+001
	1.410018e+003	9.183074e+001
	1.410018e+003	9.183076e+001
	1.410020e+003	9.183078e+001
	1.410022e+003	9.183083e+001
	1.410027e+003	9.183093e+001
	1.410033e+003	9.183106e+001
	1.410039e+003	9.183119e+001
	1.410045e+003	9.183131e+001
	1.410051e+003	9.183144e+001
	1.410057e+003	9.183156e+001
	1.410063e+003	9.183169e+001
	1.410070e+003	9.183182e+001
	1.410098e+003	9.183241e+001
	1.410100e+003	9.183246e+001
	1.410102e+003	9.183250e+001
	1.410139e+003	9.183325e+001
	1.410327e+003	9.183717e+001
	1.410329e+003	9.183720e+001
	1.410335e+003	9.183733e+001
	1.410336e+003	9.183735e+001
	1.410337e+003	9.183737e+001
	1.410338e+003	9.183739e+001
	1.410339e+003	9.183741e+001
	1.410340e+003	9.183743e+001
	1.410341e+003	9.183745e+001
	1.410342e+003	9.183747e+001
	1.410366e+003	9.183796e+001
	1.410506e+003	9.184087e+001
	1.410538e+003	9.184154e+001
	1.410539e+003	9.184155e+001
	1.410539e+003	9.184156e+001
	1.410541e+003	9.184160e+001
	1.410544e+003	9.184165e+001
	1.410549e+003	9.184176e+001
	1.410590e+003	9.184261e+001
	1.410592e+003	9.184266e+001
	1.410599e+003	9.184279e+001
	1.410626e+003	9.184336e+001
	1.410628e+003	9.184339e+001
	1.410630e+003	9.184343e+001
	1.410637e+003	9.184359e+001
	1.410697e+003	9.184483e+001
	1.410699e+003	9.184488e+001
	1.410701e+003	9.184490e+001
	1.410704e+003	9.184497e+001
	1.410726e+003	9.184544e+001
	1.410741e+003	9.184575e+001
	1.410742e+003	9.184577e+001
	1.410743e+003	9.184579e+001
	1.410746e+003	9.184584e+001
	1.410746e+003	9.184585e+001
	1.410747e+003	9.184586e+001
	1.410747e+003	9.184587e+001
	1.410749e+003	9.184591e+001
	1.410752e+003	9.184596e+001
	1.410752e+003	9.184597e+001
	1.410752e+003	9.184598e+001
	1.410752e+003	9.184598e+001
	1.410752e+003	9.184598e+001
	1.410753e+003	9.184599e+001
	1.410753e+003	9.184599e+001
	1.410754e+003	9.184600e+001
	1.410754e+003	9.184601e+001
	1.410756e+003	9.184605e+001
	1.410758e+003	9.184610e+001
	1.410768e+003	9.184630e+001
	1.410768e+003	9.184631e+001
	1.410769e+003	9.184632e+001
	1.410769e+003	9.184632e+001
	1.410769e+003	9.184632e+001
	1.410769e+003	9.184632e+001
	1.410769e+003	9.184633e+001
	1.410770e+003	9.184634e+001
	1.410770e+003	9.184634e+001
	1.410771e+003	9.184637e+001
	1.410774e+003	9.184643e+001
	1.410830e+003	9.184759e+001
	1.410839e+003	9.184777e+001
	1.410843e+003	9.184786e+001
	1.410855e+003	9.184810e+001
	1.410856e+003	9.184814e+001
	1.410864e+003	9.184829e+001
	1.410994e+003	9.185098e+001
	1.410996e+003	9.185101e+001
	1.410997e+003	9.185106e+001
	1.411005e+003	9.185121e+001
	1.411058e+003	9.185231e+001
	1.411081e+003	9.185278e+001
	1.411096e+003	9.185309e+001
	1.411166e+003	9.185454e+001
	1.411168e+003	9.185458e+001
	1.411169e+003	9.185461e+001
	1.411169e+003	9.185461e+001
	1.411170e+003	9.185463e+001
	1.411171e+003	9.185465e+001
	1.411174e+003	9.185471e+001
	1.411200e+003	9.185525e+001
	1.411233e+003	9.185594e+001
	1.411234e+003	9.185596e+001
	1.411234e+003	9.185596e+001
	1.411235e+003	9.185598e+001
	1.411239e+003	9.185606e+001
	1.411274e+003	9.185678e+001
	1.411275e+003	9.185681e+001
	1.411276e+003	9.185683e+001
	1.411280e+003	9.185690e+001
	1.411285e+003	9.185701e+001
	1.411286e+003	9.185704e+001
	1.411288e+003	9.185708e+001
	1.411296e+003	9.185724e+001
	1.411298e+003	9.185728e+001
	1.411299e+003	9.185731e+001
	1.411302e+003	9.185736e+001
	1.411338e+003	9.185811e+001
	1.411339e+003	9.185813e+001
	1.411343e+003	9.185821e+001
	1.411378e+003	9.185893e+001
	1.411379e+003	9.185896e+001
